"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"8279","UBA52","ACVR1",62.609375,2,9.14798206278027,5,"other"
"2688","GDF9","TGFBR1",18.8928571428571,8,30.28125,6,"other"
"5351","HLA-G","LILRB1",38.3507853403141,4,14.9114583333333,2,"other"
"8260","UBA52","ACVR1",59.83125,6,9.53926701570681,4,"other"
"6903","PDAP1","PDGFRB",38.8631284916201,1,14.6806282722513,4,"other"
"5492","ICAM1","IL2RA",50.9270833333333,2,11.1973094170404,5,"other"
"7065","PRSS23","TMEM222",11.6989247311828,3,48.6989247311828,3,"other"
"6601","MFGE8","ITGAV",19.3809523809524,8,29.3379888268156,1,"other"
"5700","ICAM1","ITGAX",75.4720670391062,1,7.52150537634409,3,"other"
"5348","HLA-G","LILRB1",38.3507853403141,4,14.7982062780269,5,"other"
"6201","LGALS3BP","VANGL1",26.2311827956989,3,21.6309523809524,8,"other"
"5630","ICAM1","ITGAM",74.5119047619048,8,7.61458333333333,2,"other"
"6222","LIN7C","ABCA1",34.5416666666667,7,16.3966480446927,1,"other"
"157","ADAM17","ITGA5",35.020942408377,4,16.1666666666667,7,"other"
"315","ADAM17","NOTCH1",36.072625698324,1,15.659217877095,1,"other"
"7072","PRSS23","TMEM222",13.3697916666667,2,42.2408376963351,4,"other"
"6","ADAM10","AXL",58.9784946236559,3,9.52234636871508,1,"other"
"5651","ICAM1","ITGAX",74.5119047619048,8,7.52150537634409,3,"other"
"6758","NCAM1","PTPRA",9.43946188340807,5,59.3489583333333,2,"other"
"5684","ICAM1","ITGAX",67.6397849462366,3,8.27354260089686,5,"other"
"7776","THBS1","SDC4",28.6340782122905,1,19.5418994413408,1,"other"
"1905","DLL1","NOTCH2",9.22625698324022,1,60.5952380952381,7,"other"
"8269","UBA52","ACVR1",60.9005235602094,4,9.14798206278027,5,"other"
"2067","DUSP18","ITGA2",18.7748691099476,4,29.6233183856502,5,"other"
"8022","TNFSF12","TNFRSF25",15.84375,6,35.0782122905028,1,"other"
"2075","DUSP18","ITGA2",18.7096774193548,3,29.6233183856502,5,"other"
"6417","LTA","TNFRSF14",6.03645833333333,2,91.8115183246073,4,"other"
"3050","GNAI2","OPRM1",64.9677419354839,3,8.52356020942408,4,"other"
"2302","EFNA5","EPHA1",12.3333333333333,8,44.6428571428571,7,"other"
"2065","DUSP18","ITGA2",18.7748691099476,4,29.2797619047619,7,"other"
"291","ADAM17","NOTCH1",35.020942408377,4,15.659217877095,1,"other"
"2692","GDF9","TGFBR1",18.8928571428571,8,29.0104166666667,2,"other"
"8027","TNFSF12","TNFRSF25",11.1300448430493,5,49.2303664921466,4,"other"
"2073","DUSP18","ITGA2",18.7096774193548,3,29.2797619047619,7,"other"
"8259","UBA52","ACVR1",59.83125,6,9.14798206278027,5,"other"
"2091","DUSP18","ITGA2",18.4581005586592,1,29.6233183856502,5,"other"
"5489","ICAM1","IL2RA",67.6397849462366,3,8.08333333333333,2,"other"
"2246","DUSP18","RPSA",18.7748691099476,4,29.09375,2,"other"
"173","ADAM17","ITGA5",33.7395833333333,2,16.1666666666667,7,"other"
"2254","DUSP18","RPSA",18.7096774193548,3,29.09375,2,"other"
"2383","F8","LDLR",5.53125,2,98.39375,6,"other"
"8028","TNFSF12","TNFRSF25",11.1300448430493,5,48.7956989247312,3,"other"
"5494","ICAM1","IL2RA",50.9270833333333,2,10.6612903225806,3,"other"
"2695","GDF9","TGFBR1",11.6428571428571,7,46.5178571428571,7,"other"
"2089","DUSP18","ITGA2",18.4581005586592,1,29.2797619047619,7,"other"
"5162","HLA-G","KIR2DL4",38.3507853403141,4,14.0416666666667,8,"other"
"2270","DUSP18","RPSA",18.4581005586592,1,29.09375,2,"other"
"5342","HLA-G","LILRB1",50.0224215246637,5,10.7225130890052,4,"other"
"8278","UBA52","ACVR1",62.609375,2,8.5625,6,"other"
"5335","HLA-G","LILRB1",49.95625,6,10.7225130890052,4,"other"
"7562","SEMA4A","PLXND1",91.5470852017937,5,5.84408602150538,3,"other"
"8061","TNF","TNFRSF1A",48.625,8,10.9947916666667,2,"other"
"5163","HLA-G","KIR2DL4",38.3507853403141,4,13.9107142857143,7,"other"
"7040","PRSS23","TMEM222",12.59375,6,42.2408376963351,4,"other"
"7048","PRSS23","TMEM222",12.5919282511211,5,42.2408376963351,4,"other"
"7902","TNFSF10","TNFRSF10A",52.8489583333333,2,10.0625,6,"other"
"5643","ICAM1","ITGAM",50.9270833333333,2,10.4385474860335,1,"other"
"8029","TNFSF12","TNFRSF25",11.1300448430493,5,47.7083333333333,2,"other"
"2368","F8","LDLR",15.0732984293194,4,35.2017937219731,5,"other"
"3053","GNAI2","OPRM1",64.9677419354839,3,8.16480446927374,1,"other"
"307","ADAM17","NOTCH1",33.7395833333333,2,15.659217877095,1,"other"
"1851","COL6A3","ITGA2",17.8333333333333,8,29.6233183856502,5,"other"
"2066","DUSP18","ITGA2",18.7748691099476,4,28.08125,6,"other"
"6209","LGALS3BP","VANGL1",24.3324022346369,1,21.6309523809524,8,"other"
"2074","DUSP18","ITGA2",18.7096774193548,3,28.08125,6,"other"
"3058","GNAI2","OPRM1",61.5364583333333,2,8.52356020942408,4,"other"
"6187","LGALS3BP","VANGL1",33.6071428571429,7,15.5829596412556,5,"other"
"6464","LTA","TNFRSF1A",6.03645833333333,2,86.7443946188341,5,"other"
"1575","CALM3","ABCA1",31.9245810055866,1,16.3966480446927,1,"other"
"6990","PLAU","ITGA5",10.65,6,49.0833333333333,2,"other"
"8266","UBA52","ACVR1",77.9372197309417,5,6.70430107526882,3,"other"
"2256","DUSP18","RPSA",10.6041666666667,2,49.2738095238095,8,"other"
"1849","COL6A3","ITGA2",17.8333333333333,8,29.2797619047619,7,"other"
"8268","UBA52","ACVR1",60.9005235602094,4,8.5625,6,"other"
"5491","ICAM1","IL2RA",50.9270833333333,2,10.21875,6,"other"
"2090","DUSP18","ITGA2",18.4581005586592,1,28.08125,6,"other"
"8023","TNFSF12","TNFRSF25",11.1300448430493,5,46.5654761904762,8,"other"
"1782","COL18A1","ITGA5",10.5381165919283,5,49.0833333333333,2,"other"
"2303","EFNA5","EPHA1",12.3333333333333,8,41.86875,6,"other"
"5343","HLA-G","LILRB1",50.0224215246637,5,10.3010752688172,3,"other"
"5640","ICAM1","ITGAM",67.6397849462366,3,7.61458333333333,2,"other"
"5336","HLA-G","LILRB1",49.95625,6,10.3010752688172,3,"other"
"7859","TNC","SDC4",14.3333333333333,7,35.78125,6,"other"
"5354","HLA-G","LILRB1",32.3279569892473,3,15.85,6,"other"
"8258","UBA52","ACVR1",59.83125,6,8.5625,6,"other"
"1859","COL6A3","ITGA2",17.23125,6,29.6233183856502,5,"other"
"8198","TNF","TRAF2",25.6785714285714,7,19.8715083798883,1,"other"
"5686","ICAM1","ITGAX",67.6397849462366,3,7.52150537634409,3,"other"
"8275","UBA52","ACVR1",53.2688172043011,3,9.53926701570681,4,"other"
"1904","DLL1","NOTCH2",9.22625698324022,1,54.9642857142857,8,"other"
"2559","GDF9","BMPR2",18.8928571428571,8,26.75,7,"other"
"6186","LGALS3BP","VANGL1",33.6071428571429,7,15.0375,6,"other"
"6410","LTA","TNFRSF14",10.5183246073298,4,47.989247311828,3,"other"
"1857","COL6A3","ITGA2",17.23125,6,29.2797619047619,7,"other"
"7911","TNFSF10","TNFRSF10A",31.6787709497207,1,15.921875,2,"other"
"7607","SEMA4D","CD72",95.3172043010753,3,5.28125,2,"other"
"3061","GNAI2","OPRM1",61.5364583333333,2,8.16480446927374,1,"other"
"5656","ICAM1","ITGAX",60.7142857142857,7,8.27354260089686,5,"other"
"5137","HLA-G","KIR2DL4",57.3333333333333,8,8.73821989528796,4,"other"
"1850","COL6A3","ITGA2",17.8333333333333,8,28.08125,6,"other"
"2327","EFNB2","PECAM1",7.67597765363128,1,65.2125,6,"other"
"7981","TNFSF10","TNFRSF10D",82.1832460732984,4,6.08938547486034,1,"other"
"8006","TNFSF12","TNFRSF25",14.1785714285714,8,35.0782122905028,1,"other"
"7","ADAM10","AXL",52.1354166666667,2,9.52234636871508,1,"other"
"6181","LGALS3BP","VANGL1",22.922619047619,8,21.6309523809524,8,"other"
"6226","LIN7C","ABCA1",30.1935483870968,3,16.3966480446927,1,"other"
"5662","ICAM1","ITGAX",40.89375,6,12.10625,6,"other"
"5664","ICAM1","ITGAX",40.89375,6,12.0994764397906,4,"other"
"7763","THBS1","SDC4",13.828125,2,35.78125,6,"other"
"7064","PRSS23","TMEM222",11.6989247311828,3,42.2408376963351,4,"other"
"1791","COL18A1","ITGA5",6.67204301075269,3,74.0474860335195,1,"other"
"6425","LTA","TNFRSF14",5.37988826815642,1,91.8115183246073,4,"other"
"2623","GDF9","ORAI2",18.8928571428571,8,26.1130952380952,7,"other"
"2697","GDF9","TGFBR1",11.6428571428571,7,42.1883408071749,5,"other"
"5465","ICAM1","IL2RA",60.7142857142857,7,8.08333333333333,2,"other"
"2305","EFNA5","EPHA1",12.3333333333333,8,39.717277486911,4,"other"
"6759","NCAM1","PTPRA",9.43946188340807,5,51.8128491620112,1,"other"
"165","ADAM17","ITGA5",30.252688172043,3,16.1666666666667,7,"other"
"23","ADAM15","ITGA5",9.9625,6,49.0833333333333,2,"other"
"2690","GDF9","TGFBR1",18.8928571428571,8,25.8638743455497,4,"other"
"8077","TNF","TNFRSF1A",44.4125,6,10.9947916666667,2,"other"
"8285","UBA52","ACVR1",51.1424581005587,1,9.53926701570681,4,"other"
"5144","HLA-G","KIR2DL4",55.7797619047619,7,8.73821989528796,4,"other"
"8274","UBA52","ACVR1",53.2688172043011,3,9.14798206278027,5,"other"
"6444","LTA","TNFRSF1A",19.29375,6,25.2513966480447,1,"other"
"7259","PSEN1","NOTCH1",31.1075268817204,3,15.659217877095,1,"other"
"2068","DUSP18","ITGA2",18.7748691099476,4,25.9319371727749,4,"other"
"7619","SEMA4D","CD72",92.1759776536313,1,5.28125,2,"other"
"2686","GDF9","TGFBR1",18.8928571428571,8,25.7142857142857,8,"other"
"2076","DUSP18","ITGA2",18.7096774193548,3,25.9319371727749,4,"other"
"7082","PRSS23","TMEM222",14.4245810055866,1,33.5625,2,"other"
"1858","COL6A3","ITGA2",17.23125,6,28.08125,6,"other"
"8048","TNFSF12","TNFRSF25",5.90625,2,81.6845238095238,7,"other"
"5358","HLA-G","LILRB1",32.3279569892473,3,14.9114583333333,2,"other"
"5680","ICAM1","ITGAX",84.3507853403141,4,5.70833333333333,2,"other"
"1799","COL18A1","ITGA5",6.49479166666667,2,74.0474860335195,1,"other"
"7034","PRSS23","TMEM222",14.327380952381,7,33.5625,2,"other"
"2561","GDF9","BMPR2",18.8928571428571,8,25.3363228699552,5,"other"
"2092","DUSP18","ITGA2",18.4581005586592,1,25.9319371727749,4,"other"
"5355","HLA-G","LILRB1",32.3279569892473,3,14.7982062780269,5,"other"
"2114","DUSP18","ITGA6",36.9506726457399,5,12.8928571428571,7,"other"
"40","ADAM15","ITGA5",6.41666666666667,2,74.0474860335195,1,"other"
"299","ADAM17","NOTCH1",30.252688172043,3,15.659217877095,1,"other"
"7026","PLTP","ABCA1",28.8125,2,16.3966480446927,1,"other"
"3051","GNAI2","OPRM1",64.9677419354839,3,7.26881720430108,3,"other"
"2378","F8","LDLR",6.91935483870968,3,68.1344086021505,3,"other"
"8085","TNF","TNFRSF1A",42.5784753363229,5,10.9947916666667,2,"other"
"8284","UBA52","ACVR1",51.1424581005587,1,9.14798206278027,5,"other"
"124","ADAM17","ITGA5",41.5059523809524,8,11.2440476190476,8,"other"
"6472","LTA","TNFRSF1A",5.37988826815642,1,86.7443946188341,5,"other"
"7567","SEMA4A","PLXND1",47.2849462365591,3,9.86033519553073,1,"other"
"6416","LTA","TNFRSF14",6.03645833333333,2,77.2286995515695,5,"other"
"2102","DUSP18","ITGA6",35.8928571428571,7,12.8928571428571,7,"other"
"2711","GDF9","TGFBR1",9.94618834080718,5,46.5178571428571,7,"other"
"1852","COL6A3","ITGA2",17.8333333333333,8,25.9319371727749,4,"other"
"5632","ICAM1","ITGAM",60.7142857142857,7,7.61458333333333,2,"other"
"2062","DUSP18","ITGA2",36.9506726457399,5,12.4791666666667,2,"other"
"7837","TNC","ITGA5",14.3333333333333,7,32.1413612565445,4,"other"
"6197","LGALS3BP","VANGL1",21.282722513089,4,21.6309523809524,8,"other"
"6579","LTB","TNFRSF1A",41.8333333333333,2,10.9947916666667,2,"other"
"7838","TNC","ITGA5",14.3333333333333,7,32.0161290322581,3,"other"
"5","ADAM10","AXL",48.0994764397906,4,9.52234636871508,1,"other"
"5468","ICAM1","IL2RA",40.89375,6,11.1973094170404,5,"other"
"2625","GDF9","ORAI2",18.8928571428571,8,24.2017937219731,5,"other"
"5658","ICAM1","ITGAX",60.7142857142857,7,7.52150537634409,3,"other"
"8273","UBA52","ACVR1",53.2688172043011,3,8.5625,6,"other"
"7275","PSEN1","NOTCH1",29.0083798882682,1,15.659217877095,1,"other"
"5169","HLA-G","KIR2DL4",32.3279569892473,3,14.0416666666667,8,"other"
"1864","COL6A3","ITGA2",7.88541666666667,2,57.4702380952381,8,"other"
"6979","PLAU","IGF2R",10.65,6,42.52466367713,5,"other"
"2562","GDF9","BMPR2",18.8928571428571,8,23.9633507853403,4,"other"
"5164","HLA-G","KIR2DL4",38.3507853403141,4,11.7625,6,"other"
"6108","L1CAM","ITGA5",9.175,6,49.0833333333333,2,"other"
"5170","HLA-G","KIR2DL4",32.3279569892473,3,13.9107142857143,7,"other"
"5368","HLA-G","LILRB1",28.3575418994413,1,15.85,6,"other"
"7074","PRSS23","TMEM222",13.3697916666667,2,33.5625,2,"other"
"7982","TNFSF10","TNFRSF10D",73.6236559139785,3,6.08938547486034,1,"other"
"2046","DUSP18","ITGA2",35.8928571428571,7,12.4791666666667,2,"other"
"7774","THBS1","SDC4",28.6340782122905,1,15.6290322580645,3,"other"
"3059","GNAI2","OPRM1",61.5364583333333,2,7.26881720430108,3,"other"
"1860","COL6A3","ITGA2",17.23125,6,25.9319371727749,4,"other"
"2632","GDF9","ORAI2",11.6428571428571,7,38.3625,6,"other"
"6196","LGALS3BP","VANGL1",40.7892376681614,5,10.9319371727749,4,"other"
"6462","LTA","TNFRSF1A",6.03645833333333,2,73.8630952380952,7,"other"
"2258","DUSP18","RPSA",10.6041666666667,2,41.94375,6,"other"
"6458","LTA","TNFRSF1A",10.5183246073298,4,42.0698924731183,3,"other"
"48","ADAM15","ITGA5",5.97206703910615,1,74.0474860335195,1,"other"
"2328","EFNB2","PECAM1",7.67597765363128,1,57.3452914798206,5,"other"
"7912","TNFSF10","TNFRSF10A",31.6787709497207,1,13.8882681564246,1,"other"
"8283","UBA52","ACVR1",51.1424581005587,1,8.5625,6,"other"
"5158","HLA-G","KIR2DL4",50.0224215246637,5,8.73821989528796,4,"other"
"8038","TNFSF12","TNFRSF25",12.455497382199,4,35.0782122905028,1,"other"
"5151","HLA-G","KIR2DL4",49.95625,6,8.73821989528796,4,"other"
"7836","TNC","ITGA5",14.3333333333333,7,30.4215246636771,5,"other"
"5470","ICAM1","IL2RA",40.89375,6,10.6612903225806,3,"other"
"2691","GDF9","TGFBR1",18.8928571428571,8,23.010752688172,3,"other"
"3042","GNAI2","OPRM1",51,4,8.52356020942408,4,"other"
"5361","HLA-G","LILRB1",27.4166666666667,2,15.85,6,"other"
"8046","TNFSF12","TNFRSF25",12.3548387096774,3,35.0782122905028,1,"other"
"6413","LTA","TNFRSF14",6.03645833333333,2,71.6130952380952,8,"other"
"7974","TNFSF10","TNFRSF10B",31.6787709497207,1,13.6451612903226,3,"other"
"1934","DUSP18","CD151",36.9506726457399,5,11.6845238095238,7,"other"
"1935","DUSP18","CD151",36.9506726457399,5,11.675,6,"other"
"6461","LTA","TNFRSF1A",6.03645833333333,2,71.4583333333333,8,"other"
"5701","ICAM1","ITGAX",75.4720670391062,1,5.70833333333333,2,"other"
"2308","EFNA5","EPHA1",12.3333333333333,8,34.9301675977654,1,"other"
"2630","GDF9","ORAI2",11.6428571428571,7,36.9702380952381,8,"other"
"3052","GNAI2","OPRM1",64.9677419354839,3,6.61458333333333,2,"other"
"2374","F8","LDLR",6.91935483870968,3,61.8452380952381,7,"other"
"5635","ICAM1","ITGAM",40.89375,6,10.4385474860335,1,"other"
"2259","DUSP18","RPSA",10.6041666666667,2,40.1704035874439,5,"other"
"5652","ICAM1","ITGAX",74.5119047619048,8,5.70833333333333,2,"other"
"7828","TNC","ITGA2",14.3333333333333,7,29.6233183856502,5,"other"
"2743","GDF9","TGFBR1",9.10893854748603,1,46.5178571428571,7,"other"
"5372","HLA-G","LILRB1",28.3575418994413,1,14.9114583333333,2,"other"
"1906","DLL1","NOTCH2",9.22625698324022,1,45.81875,6,"other"
"7042","PRSS23","TMEM222",12.59375,6,33.5625,2,"other"
"7050","PRSS23","TMEM222",12.5919282511211,5,33.5625,2,"other"
"7083","PRSS23","TMEM222",14.4245810055866,1,29.2430167597765,1,"other"
"5691","ICAM1","ITGAX",50.9270833333333,2,8.27354260089686,5,"other"
"3066","GNAI2","OPRM1",49.4217877094972,1,8.52356020942408,4,"other"
"7847","TNC","ITGAV",14.3333333333333,7,29.3379888268156,1,"other"
"2360","F8","LDLR",11.932735426009,5,35.2017937219731,5,"other"
"8281","UBA52","ACVR1",62.609375,2,6.70430107526882,3,"other"
"7826","TNC","ITGA2",14.3333333333333,7,29.2797619047619,7,"other"
"5369","HLA-G","LILRB1",28.3575418994413,1,14.7982062780269,5,"other"
"2713","GDF9","TGFBR1",9.94618834080718,5,42.1883408071749,5,"other"
"1920","DUSP18","CD151",35.8928571428571,7,11.6845238095238,7,"other"
"1921","DUSP18","CD151",35.8928571428571,7,11.675,6,"other"
"7035","PRSS23","TMEM222",14.327380952381,7,29.2430167597765,1,"other"
"5467","ICAM1","IL2RA",40.89375,6,10.21875,6,"other"
"3045","GNAI2","OPRM1",51,4,8.16480446927374,1,"other"
"2703","GDF9","TGFBR1",8.95,6,46.5178571428571,7,"other"
"6424","LTA","TNFRSF14",5.37988826815642,1,77.2286995515695,5,"other"
"2379","F8","LDLR",6.91935483870968,3,59.8333333333333,2,"other"
"6191","LGALS3BP","VANGL1",26.53125,6,15.5829596412556,5,"other"
"7564","SEMA4A","PLXND1",70.6335078534031,4,5.84408602150538,3,"other"
"5495","ICAM1","IL2RA",50.9270833333333,2,8.08333333333333,2,"other"
"5349","HLA-G","LILRB1",38.3507853403141,4,10.7225130890052,4,"other"
"7904","TNFSF10","TNFRSF10A",52.8489583333333,2,7.78010471204188,4,"other"
"5365","HLA-G","LILRB1",27.4166666666667,2,14.9114583333333,2,"other"
"6203","LGALS3BP","VANGL1",26.2311827956989,3,15.5829596412556,5,"other"
"8271","UBA52","ACVR1",60.9005235602094,4,6.70430107526882,3,"other"
"6419","LTA","TNFRSF14",6.03645833333333,2,67.6354166666667,2,"other"
"2293","EFNA4","EPHA1",7.62569832402235,1,53.4623655913978,3,"other"
"3060","GNAI2","OPRM1",61.5364583333333,2,6.61458333333333,2,"other"
"5362","HLA-G","LILRB1",27.4166666666667,2,14.7982062780269,5,"other"
"5324","HLA-G","LILRB1",57.3333333333333,8,7.07541899441341,1,"other"
"180","ADAM17","ITGA5",36.072625698324,1,11.2440476190476,8,"other"
"5841","ICAM2","ITGAM",38.7634408602151,3,10.4385474860335,1,"other"
"7772","THBS1","SDC4",28.6340782122905,1,14.1076233183857,5,"other"
"3069","GNAI2","OPRM1",49.4217877094972,1,8.16480446927374,1,"other"
"1898","DLL1","NOTCH1",9.22625698324022,1,43.66875,6,"other"
"7827","TNC","ITGA2",14.3333333333333,7,28.08125,6,"other"
"2377","F8","LDLR",6.91935483870968,3,58.1047120418848,4,"other"
"8","ADAM10","AXL",42.2094972067039,1,9.52234636871508,1,"other"
"13","ADAM15","ITGA5",12.4940476190476,8,32.1413612565445,4,"other"
"8261","UBA52","ACVR1",59.83125,6,6.70430107526882,3,"other"
"14","ADAM15","ITGA5",12.4940476190476,8,32.0161290322581,3,"other"
"6420","LTA","TNFRSF14",6.03645833333333,2,66.2486033519553,1,"other"
"2108","DUSP18","ITGA6",31.0125,6,12.8928571428571,7,"other"
"8050","TNFSF12","TNFRSF25",5.90625,2,67.6726457399103,5,"other"
"6190","LGALS3BP","VANGL1",26.53125,6,15.0375,6,"other"
"6415","LTA","TNFRSF14",6.03645833333333,2,66.08125,6,"other"
"1936","DUSP18","CD151",36.9506726457399,5,10.7892376681614,5,"other"
"5183","HLA-G","KIR2DL4",28.3575418994413,1,14.0416666666667,8,"other"
"6470","LTA","TNFRSF1A",5.37988826815642,1,73.8630952380952,7,"other"
"2719","GDF9","TGFBR1",8.50785340314136,4,46.5178571428571,7,"other"
"7613","SEMA4D","CD72",74.9322916666667,2,5.28125,2,"other"
"5350","HLA-G","LILRB1",38.3507853403141,4,10.3010752688172,3,"other"
"5331","HLA-G","LILRB1",55.7797619047619,7,7.07541899441341,1,"other"
"6452","LTA","TNFRSF1A",15.6233183856502,5,25.2513966480447,1,"other"
"5184","HLA-G","KIR2DL4",28.3575418994413,1,13.9107142857143,7,"other"
"6202","LGALS3BP","VANGL1",26.2311827956989,3,15.0375,6,"other"
"156","ADAM17","ITGA5",35.020942408377,4,11.2440476190476,8,"other"
"29","ADAM15","ITGA5",12.2303664921466,4,32.1413612565445,4,"other"
"7066","PRSS23","TMEM222",11.6989247311828,3,33.5625,2,"other"
"30","ADAM15","ITGA5",12.2303664921466,4,32.0161290322581,3,"other"
"7075","PRSS23","TMEM222",13.3697916666667,2,29.2430167597765,1,"other"
"8030","TNFSF12","TNFRSF25",11.1300448430493,5,35.0782122905028,1,"other"
"7775","THBS1","SDC4",28.6340782122905,1,13.6197916666667,2,"other"
"2380","F8","LDLR",6.91935483870968,3,56.2765363128492,1,"other"
"5475","ICAM1","IL2RA",27.7443946188341,5,14.0261780104712,4,"other"
"6981","PLAU","IGF2R",10.65,6,36.5268817204301,3,"other"
"5642","ICAM1","ITGAM",50.9270833333333,2,7.61458333333333,2,"other"
"7773","THBS1","SDC4",28.6340782122905,1,13.5392670157068,4,"other"
"2061","DUSP18","ITGA2",36.9506726457399,5,10.4838709677419,3,"other"
"1922","DUSP18","CD151",35.8928571428571,7,10.7892376681614,5,"other"
"2054","DUSP18","ITGA2",31.0125,6,12.4791666666667,2,"other"
"5687","ICAM1","ITGAX",67.6397849462366,3,5.70833333333333,2,"other"
"6421","LTA","TNFRSF14",5.37988826815642,1,71.6130952380952,8,"other"
"5176","HLA-G","KIR2DL4",27.4166666666667,2,14.0416666666667,8,"other"
"6469","LTA","TNFRSF1A",5.37988826815642,1,71.4583333333333,8,"other"
"2745","GDF9","TGFBR1",9.10893854748603,1,42.1883408071749,5,"other"
"6898","PDAP1","PDGFRB",46.5161290322581,3,8.24375,6,"other"
"5693","ICAM1","ITGAX",50.9270833333333,2,7.52150537634409,3,"other"
"2648","GDF9","ORAI2",9.94618834080718,5,38.3625,6,"other"
"5177","HLA-G","KIR2DL4",27.4166666666667,2,13.9107142857143,7,"other"
"2096","DUSP18","ITGA6",29.577380952381,8,12.8928571428571,7,"other"
"5171","HLA-G","KIR2DL4",32.3279569892473,3,11.7625,6,"other"
"12","ADAM15","ITGA5",12.4940476190476,8,30.4215246636771,5,"other"
"172","ADAM17","ITGA5",33.7395833333333,2,11.2440476190476,8,"other"
"6211","LGALS3BP","VANGL1",24.3324022346369,1,15.5829596412556,5,"other"
"2705","GDF9","TGFBR1",8.95,6,42.1883408071749,5,"other"
"2386","F8","LDLR",5.53125,2,68.1344086021505,3,"other"
"2045","DUSP18","ITGA2",35.8928571428571,7,10.4838709677419,3,"other"
"5138","HLA-G","KIR2DL4",57.3333333333333,8,6.55913978494624,3,"other"
"6587","LTB","TNFRSF1A",34.195530726257,1,10.9947916666667,2,"other"
"2727","GDF9","TGFBR1",8.0752688172043,3,46.5178571428571,7,"other"
"2321","EFNB2","EPHA4",7.67597765363128,1,48.9078212290503,1,"other"
"7025","PLTP","ABCA1",22.8172043010753,3,16.3966480446927,1,"other"
"2261","DUSP18","RPSA",10.6041666666667,2,35.1881720430108,3,"other"
"2300","EFNA4","EPHA4",7.62569832402235,1,48.9078212290503,1,"other"
"28","ADAM15","ITGA5",12.2303664921466,4,30.4215246636771,5,"other"
"7829","TNC","ITGA2",14.3333333333333,7,25.9319371727749,4,"other"
"3043","GNAI2","OPRM1",51,4,7.26881720430108,3,"other"
"7739","THBS1","ITGA6",28.6340782122905,1,12.8928571428571,7,"other"
"2038","DUSP18","ITGA2",29.577380952381,8,12.4791666666667,2,"other"
"7043","PRSS23","TMEM222",12.59375,6,29.2430167597765,1,"other"
"7051","PRSS23","TMEM222",12.5919282511211,5,29.2430167597765,1,"other"
"5845","ICAM2","ITGAM",35.268156424581,1,10.4385474860335,1,"other"
"2646","GDF9","ORAI2",9.94618834080718,5,36.9702380952381,8,"other"
"6188","LGALS3BP","VANGL1",33.6071428571429,7,10.9319371727749,4,"other"
"1954","DUSP18","CD151",10.6041666666667,2,34.625,8,"other"
"55","ADAM15","ITGAV",12.4940476190476,8,29.3379888268156,1,"other"
"2115","DUSP18","ITGA6",36.9506726457399,5,9.91875,6,"other"
"6210","LGALS3BP","VANGL1",24.3324022346369,1,15.0375,6,"other"
"5145","HLA-G","KIR2DL4",55.7797619047619,7,6.55913978494624,3,"other"
"2312","EFNA5","EPHA4",12.3333333333333,8,29.6354166666667,2,"other"
"6427","LTA","TNFRSF14",5.37988826815642,1,67.6354166666667,2,"other"
"1927","DUSP18","CD151",31.0125,6,11.6845238095238,7,"other"
"1928","DUSP18","CD151",31.0125,6,11.675,6,"other"
"1896","DLL1","NOTCH1",9.22625698324022,1,39.0773809523809,8,"other"
"3067","GNAI2","OPRM1",49.4217877094972,1,7.26881720430108,3,"other"
"2721","GDF9","TGFBR1",8.50785340314136,4,42.1883408071749,5,"other"
"69","ADAM15","ITGAV",12.2303664921466,4,29.3379888268156,1,"other"
"2119","DUSP18","ITGA6",36.9506726457399,5,9.70391061452514,1,"other"
"6183","LGALS3BP","VANGL1",22.922619047619,8,15.5829596412556,5,"other"
"8276","UBA52","ACVR1",53.2688172043011,3,6.70430107526882,3,"other"
"6428","LTA","TNFRSF14",5.37988826815642,1,66.2486033519553,1,"other"
"2291","EFNA4","EPHA1",7.62569832402235,1,46.7174887892377,5,"other"
"2103","DUSP18","ITGA6",35.8928571428571,7,9.91875,6,"other"
"6423","LTA","TNFRSF14",5.37988826815642,1,66.08125,6,"other"
"2260","DUSP18","RPSA",10.6041666666667,2,33.3874345549738,4,"other"
"2560","GDF9","BMPR2",18.8928571428571,8,18.7375,6,"other"
"5345","HLA-G","LILRB1",50.0224215246637,5,7.07541899441341,1,"other"
"6465","LTA","TNFRSF1A",6.03645833333333,2,58.586387434555,4,"other"
"5338","HLA-G","LILRB1",49.95625,6,7.07541899441341,1,"other"
"1897","DLL1","NOTCH1",9.22625698324022,1,38.2857142857143,7,"other"
"2696","GDF9","TGFBR1",11.6428571428571,7,30.28125,6,"other"
"6896","PDAP1","PDGFRB",42.6858638743456,4,8.24375,6,"other"
"2117","DUSP18","ITGA6",36.9506726457399,5,9.45698924731183,3,"other"
"2680","GDF9","ORAI2",9.10893854748603,1,38.3625,6,"other"
"6598","MFGE8","ITGAV",19.3809523809524,8,18.0261780104712,4,"other"
"2107","DUSP18","ITGA6",35.8928571428571,7,9.70391061452514,1,"other"
"5356","HLA-G","LILRB1",32.3279569892473,3,10.7225130890052,4,"other"
"5659","ICAM1","ITGAX",60.7142857142857,7,5.70833333333333,2,"other"
"1913","DUSP18","CD151",29.577380952381,8,11.6845238095238,7,"other"
"1914","DUSP18","CD151",29.577380952381,8,11.675,6,"other"
